ltv,cac,payback_months,net_value,recession_hit
79.94755542667507,35.6952220794131,12.0,44.25233334726197,0.0
32.743371626662395,33.711707095528574,33.0,-0.9683354688661794,0.0
46.58224738011445,59.35139886270708,999.0,-12.769151482592626,0.0
35.22150719739592,51.871514815127874,999.0,-16.65000761773195,0.0
49.188490731093125,86.06203649214282,999.0,-36.8735457610497,0.0
45.36531464677041,112.91354969161809,999.0,-67.54823504484767,1.0
44.65315354305452,62.60303521719703,999.0,-17.94988167414251,1.0
52.426289705436716,104.93044285284631,999.0,-52.504153147409596,0.0
52.111716846472774,44.17990868915051,27.0,7.931808157322266,0.0
29.383716975617897,84.72753996057473,999.0,-55.34382298495683,0.0
51.21885363069107,54.92724758128391,34.0,-3.7083939505928356,1.0
125.63270556080032,73.95365118301189,18.0,51.67905437778843,0.0
49.91949088425877,28.98993094623416,17.0,20.92955993802461,0.0
49.14880887759979,52.60624698300048,34.0,-3.4574381054006906,0.0
23.199207074148955,44.081609037478735,999.0,-20.88240196332978,0.0
55.55893586834742,68.48289611395585,999.0,-12.923960245608427,0.0
69.40282335783337,82.60720407225246,999.0,-13.204380714419088,0.0
45.619269723925264,19.616479304303763,13.0,26.0027904196215,0.0
43.74738381557774,85.50249260058136,999.0,-41.75510878500362,0.0
158.31768399097413,46.185117107724814,9.0,112.13256688324932,0.0
60.57346756264117,60.56066405288209,32.0,0.012803509759081066,1.0
64.72675208664639,84.91948657430294,999.0,-20.19273448765655,0.0
47.46093800863888,52.00709774766271,35.0,-4.546159739023835,0.0
38.0787058380909,69.13659525051558,999.0,-31.057889412424686,0.0
57.786266525730994,23.489145719723634,13.0,34.29712080600736,0.0
41.6712705990876,55.82254192909262,999.0,-14.151271330005024,0.0
41.232805091503536,32.2040552390824,24.0,9.028749852421136,1.0
44.245416485108834,118.48421942805876,999.0,-74.23880294294993,1.0
34.58375116898556,42.17094512715235,999.0,-7.587193958166793,0.0
50.5205696116443,46.06736842501724,29.0,4.453201186627055,1.0
46.35881691594767,75.15782507368267,999.0,-28.799008157735003,0.0
60.420418411061156,84.55055712361735,999.0,-24.130138712556196,0.0
22.580972994614644,45.896122036459715,999.0,-23.31514904184507,1.0
15.156622283942559,35.028611810564946,999.0,-19.871989526622386,0.0
34.81004291880062,92.5792402922996,999.0,-57.76919737349898,0.0
51.804207935550174,32.67454247036083,20.0,19.129665465189348,1.0
